Unnamed: 0,官網連結(怡凌),官網連結,標題,上刊時間,生活提案,大分類,中分類,標籤1,標籤2,標籤3,標籤4,標籤5,標籤6,標籤7,標籤8,標籤9,標籤10,標籤11,關鍵字
,,/life-proposal/area-khh-station_20230914/,建案熱區巡禮：高雄三民區高雄車站特區生活圈,2023-09-14,在地生活,區域環境,生活圈,高雄市,三民區,生活機能,,,,,,,,,
,,/life-proposal/area_hotspot_khh_sanmin_park_20230915/,建案熱區巡禮：高雄三民區 – 綠地篇,2023-09-21,在地生活,區域環境,生活圈,,三民區,公園綠地,,,,,,,,,
,,/life-proposal/area_hotspot_khh_sanmin_traffic_20230928/,建案熱區巡禮：高雄三民區 – 交通篇,2023-09-27,在地生活,區域環境,生活圈,高雄市,三民區,交通機能,,,,,,,,,
,,/life-proposal/ease_greenmaterial_20230609/,宜居生活、地球永續，就從綠建材開始,2023-06-16,安心生活,建築與品牌,ESG與綠建築,綠建築,防疫建築,綠建材,,,,,,,,,
,,/life-proposal/ease_healthy-material_20230616/,居家生活擁抱綠建材，遠離影響健康與空氣的有害物質,2023-06-16,安心生活,建築與品牌,ESG與綠建築,住宅,綠建築,建材,,,,,,,,,
,,/life-proposal/ease_mildew-proof_20230612/,梅雨季濕氣滿屋，來場除濕防霉大作戰,2023-06-14,安心生活,居住與維護,修繕保養,除溼,防潮,,,,,,,,,,
,,/life-proposal/expert_macromicro_20230621/,財經M平方觀點：解析經濟基本面，掌握日本貨幣政策未來展望,2023-06-26,專家觀點,市場與政策,國際市場,財經M平方,通膨,貨幣政策,CPI 年增率,公債市場,,,,,,,
,,/life-proposal/expert_liu_20230629_commercial/,劉學龍觀點：從近期交易看商用不動產市場動能,2023-06-30,專家觀點,商用不動產,市場與發展,劉學龍,商用不動產,商辦,廠辦,投資,,,,,,,
,,/life-proposal/expert_20230920_peizhen_commerical/,劉佩真觀點：由壽險業、製造業、建築開發業看2023年第二季商用不動產 投資買賣市場之脈動,2023-10-01,專家觀點,商用不動產,市場與發展,劉佩真,商用不動產,商辦,製造業,,,,,,,,
,,/life-proposal/expert_20230724_macromicro_asiapacific/,財經M平方觀點：亞太新興區域經濟 下半年重點關注兩環節,2023-07-27,專家觀點,市場與政策,國際市場,財經M平方,總經趨勢,製造業,東協,新興市場,PMI,,,,,,
,,/life-proposal/expert_zhu_propertytax_20230814/,[影音] 首購或換屋族必知的不動產節稅規劃 : 持有稅｜專家觀點地政篇,2023-08-14,專家觀點,稅務與繼承,節稅,朱智豪,房地合一稅,稅賦,節稅,房屋稅,地價稅,,,,,,
,,/life-proposal/expert_20230815_peizhen_retail/,劉佩真觀點：從疫後零售、觀光、餐飲業復甦，看零售地產的動向,2023-08-22,專家觀點,商用不動產,市場與發展,劉佩真,經濟成長率,零售地產,GDP,,,,,,,,
,,/life-proposal/expert_macromicro_2023q2_20230816/,財經M平方觀點：從Q2財報看下半年經濟復甦可能性,2023-08-23,專家觀點,市場與政策,國際市場,財經M平方,總經趨勢,半導體,製造業,,,,,,,,
,,/life-proposal/expert_zhu_tax_transfertax_20230919/,[影音] 換屋族必知的不動產節稅規劃 : 移轉稅｜專家觀點地政篇,2023-09-18,專家觀點,稅務與繼承,節稅,朱智豪,無標籤,,,,,,,,,,
,,/life-proposal/expert_zhu_inheritance_20230921/,專家觀點地政篇：繼承取得不動產，如何課徵房地合一稅？,2023-09-21,專家觀點,稅務與繼承,遺產與贈與,朱智豪,房地合一稅,,,,,,,,,,
,,/life-proposal/expert_macromicro_housing_03q2_20230928/,財經M平方觀點：台灣房價 Q2 再度創高，打房效果是否逐步遞減？,2023-09-28,專家觀點,市場與政策,房市趨勢,財經M平方,買賣移轉棟數,平均地權條例,囤房稅,,,,,,,,
,,/life-proposal/expert_macromicro_mac_rmb_20230928/,財經M平方觀點：中國解封後人民幣再破新低，後續觀察重點為何？,2023-09-28,專家觀點,市場與政策,國際市場,財經M平方,中國經濟,PMI,,,,,,,,,
,,/life-proposal/kw_load_youthload_20230928/,青年首購看過來：新青安貸款8大重點,2023-09-28,購屋知識,不動產交易,房貸,首購,自住,房貸,,,,,,,,,
,,/life-proposal/space_lamps_20230625/,學好居家燈具規劃，營造質感品味生活,2023-06-25,空間美學,居住與維護,裝潢設計,室內設計,視覺穿透,燈光設計,燈光配置,,,,,,,,
,,/life-proposal/space_light_20230614/,讓空間更有溫度，居家燈光設計有訣竅,2023-06-20,空間美學,居住與維護,裝潢設計,室內設計,燈光設計,燈光配置,,,,,,,,,
,,/life-proposal/ease_dehumidification_20230601/,梅雨季居家除溼妙招,2023-06-03,安心生活,居住與維護,修繕保養,居家保養,除溼,防潮,,,,,,,,,
,,/life-proposal/area-txg-shuinan_20231027/,建案熱區巡禮：台中西屯區水湳經貿園區生活圈,2023-10-27,在地生活,區域環境,生活圈,台中市,西屯區,,生活機能,重劃區,置產,,,,,,
,,/life-proposal/area_hotspot_khh_sanmin_school_20231023/,建案熱區巡禮：高雄三民區 – 學區篇,2023-10-23,在地生活,區域環境,生活圈,高雄市,三民區,科工館,明星學區,,,,,,,,
,,/life-proposal/area_tnnyongkang_redevelop_yanxing_20230901/,建案熱區巡禮：台南永康區鹽行國中重劃區生活圈,2023-09-04,在地生活,區域環境,生活圈,台南市,永康區,大灣重劃區,重劃區,生活機能,公園綠地,,,,,,
,,/life-proposal/expert_liu_commercial_election_20231005/,劉學龍觀點：從總統大選年窺見不動產市場熱度,2023-10-06,專家觀點,市場與政策,房市趨勢,劉學龍,不動產,商用不動產,房地產市場,買賣移轉棟數,打房,,,,,,
,,/life-proposal/expert_peizhen_office_trend_20231004/,劉佩真觀點：從各面向觀察辦公大樓租賃市場之走向,2023-10-12,專家觀點,商用不動產,市場與發展,劉佩真,置產,辦公室租賃市場,商用不動產,投資,空置率,ESG目標,,,,,
,,/life-proposal/expert_zhu_tax_refunded_20231017/,[影音] 換屋族必知的不動產節稅規劃 : 重購退稅｜專家觀點地政篇,2023-10-17,專家觀點,稅務與繼承,稅務,朱智豪,稅賦,節稅,土地增值稅,房地合一稅,,,,,,,
,,/life-proposal/expert_li_election_20231019/,李同榮觀點：2024年大選後，台灣房市面對的挑戰,2023-10-19,專家觀點,市場與政策,房市趨勢,李同榮,房地產市場,實價登錄,打房,升息,平均地權條例,囤房稅,,,,,
,,/life-proposal/expert_macromicro_mec_oil_20231018/,財經M平方觀點：對抗通膨的最後一哩路，油價有可能造成阻礙嗎？,2023-10-19,專家觀點,市場與政策,國際市場,財經M平方,升息,通膨,中國經濟,,,,,,,,
,,/life-proposal/expert_zhu_credit_20231020/,專家觀點地政篇：央行的信用管制對貸款有何影響?,2023-10-19,專家觀點,市場與政策,政策法規,朱智豪,房貸,平均地權條例,選擇性信用管制,,,,,,,,
,,/life-proposal/expert_peizhen_realty_trend_2023q3_20231023/,2023年第三季房市觀測：住宅意外獲得改善、商用不動產缺乏亮點,2023-10-23,專家觀點,市場與政策,房市趨勢,劉佩真,房地產市場,平均地權條例,房貸,商用不動產,,,,,,,
,,/life-proposal/space_furnish_livingroom_20231027/,小客廳也能變身大空間！空間魔法大公開！,2023-10-27,空間美學,居住與維護,裝潢設計,室內設計,空間利用,客廳,,,,,,,,,
,,/life-proposal/space_furnish_newhouse_20231020/,讓新家環保又節能！新成屋改裝要點！,2023-10-20,空間美學,居住與維護,裝潢設計,室內設計,綠建材,節能,綠色生活,,,,,,,,
,,/life-proposal/space_furnish_saving_20231004/,如何利用微改裝讓我的家更節能，與綠色生活共伍！,2023-10-04,空間美學,居住與維護,裝潢設計,微改裝,節能,綠色生活,,,,,,,,,
,,/life-proposal/area-tnn-dawan_function_20231129/,大灣重劃區生活圈，萬坪綠意下的新富聚落| 建案熱區巡禮,2023-11-29,在地生活,區域環境,生活圈,台南市,永康區,大灣重劃區,重劃區,生活機能,,,,,,,
,,/life-proposal/area-txg-7th_function_20231107/,建案熱區巡禮：台中西屯區七期重劃區生活圈,2023-11-07,在地生活,區域環境,生活圈,台中市,西屯區,重劃區,生活機能,,,,,,,,
,,/life-proposal/area_hotspot_txg_xitun_park_20231129/,建案熱區巡禮：台中西屯區七期重劃區 – 綠地休憩篇,2023-11-29,在地生活,區域環境,生活圈,台中市,西屯區,七期,重劃區,生活機能,公園綠地,,,,,,
,,/life-proposal/area_hotspot_txg_xitun_school_20231115/,建案熱區巡禮：台中西屯區 – 學區篇,2023-11-15,在地生活,區域環境,生活圈,台中市,西屯區,七期,重劃區,明星學區,,,,,,,
,,/life-proposal/expert_zhu_private-corporation_20231114/,專家觀點地政篇：私法人取得不動產的限制,2023-11-15,專家觀點,不動產交易,產權,朱智豪,法拍屋,房地合一稅,平均地權條例,私法人,,,,,,,
,,/life-proposal/expert_macromicro_housing_2024trend_20231125/,財經M平方觀點：2024年台灣房市展望,2023-11-24,專家觀點,市場與政策,房市趨勢,財經M平方,房地產市場,買賣移轉棟數,房產趨勢,升息,通膨,貨幣政策,,,,,
,,/life-proposal/expert_macromicro_mec_oil_20231125/,財經M平方觀點：美債殖利率創新高，三大面向解析後續走勢,2023-11-24,專家觀點,市場與政策,國際市場,財經M平方,通膨,,,,,,,,,,
,,/life-proposal/space_furnish_cabinet_20231125/,工料雙漲下的省錢裝潢 | 居家裝修系統櫃新手攻略,2023-11-23,空間美學,居住與維護,裝潢設計,室內設計,,,,,,,,,,,
,,/life-proposal/space_furnish_muji_20231101/,工料雙漲下的省錢裝潢 | 自己打造無印風設計,2023-11-07,空間美學,居住與維護,裝潢設計,室內設計,,,,,,,,,,,
,,/life-proposal/space_furnish_paint_20231128/,工料雙漲下的省錢裝潢 | 油漆DIY 老屋變新貌,2023-11-28,空間美學,居住與維護,裝潢設計,室內設計,,,,,,,,,,,
,,/life-proposal/area_hotspot_txg_xitun_traffic_20231124/,建案熱區巡禮：台中西屯區 – 交通篇,2023-11-29,在地生活,區域環境,生活圈,台中市,西屯區,七期,交通機能,,,,,,,,
,,/life-proposal/expert_zhu_property_house-transfer_20231129/,[影音] 二親等的不動產買賣：父母要將房子及土地過戶給子女如何做?,2023-11-29,專家觀點,稅務與繼承,遺產與贈與,朱智豪,贈與稅,房地合一稅,地政事務,,,,,,,,
,,/life-proposal/area-hotspot-tnn-yongkang_park_20231207/,建案熱區巡禮：台南永康區 – 綠地篇,2023-12-08,在地生活,區域環境,生活圈,台南市,永康區,公園綠地,,,,,,,,,
,,/life-proposal/area_hotspot_tnn_yongkang_school_20231216/,建案熱區巡禮：台南永康區 – 學區篇,2024-01-02,在地生活,區域環境,生活圈,台南市,永康區,重劃區,明星學區,`,,,,,,,
,,/life-proposal/area_hotspot_tnn_yongkang_traffic_20231222,建案熱區巡禮：台南永康區 – 交通篇,2024-01-02,在地生活,區域環境,生活圈,台南市,永康區,交通機能,,,,,,,,,
,,/life-proposal/expert_peizhen_south_trend_20231207/,劉佩真觀點：從大南方半導體業的崛起看區域房市的發展動態,2023-12-07,專家觀點,市場與政策,房市趨勢,劉佩真,台南市,高雄市,半導體,製造業,科學園區,竹科,2024房市趨勢,,,,
,,/life-proposal/expert_zhu_property_multi-house-tax-1_20231208/,[影音] 一次看懂囤房稅：囤房稅如何計算，多屋族看過來！,2023-12-08,專家觀點,市場與政策,政策法規,朱智豪,稅賦,房屋稅,囤房稅,,,,,,,,
,,z,財經M平方觀點：中國結構性問題解析及全球經濟影響,2023-12-21,專家觀點,市場與政策,國際市場,財經M平方,中國房市,總經趨勢,中國經濟,,,,,,,,
,,/life-proposal/expert_zhu_private-corporation_adjust_20231227/,專家觀點地政篇：私法人房地合一稅的修法與調整,2023-12-28,專家觀點,市場與政策,政策法規,朱智豪,所得稅,房地合一稅,地政事務,私法人,,,,,,,
,,/life-proposal/space_furnish_maillard_20231227/,為生活解悶 | 客廳布置秋冬換季玩花樣,2023-12-27,空間美學,居住與維護,裝潢設計,室內設計,軟裝,客廳,,,,,,,,,
,,/life-proposal/area-txg-port_function_20240103/,建案熱區巡禮：台中港市鎮重劃區生活圈，梧棲、清水躍升熱區,2024-01-03,在地生活,區域環境,生活圈,台中市,梧棲區,清水區,重劃區,生活機能,,,,,,,
,,/life-proposal/area-txg-port_park_20240111/,建案熱區巡禮：台中港市鎮重劃區 – 清水梧棲綠地休憩篇,2024-01-11,在地生活,區域環境,生活圈,台中市,梧棲區,清水區,重劃區,公園綠地,,,,,,,
,,/life-proposal/area-txg-port_school_20240105/,建案熱區巡禮：台中港市鎮重劃區 – 清水梧棲學區篇,2024-01-05,在地生活,區域環境,生活圈,台中市,梧棲區,清水區,重劃區,明星學區,,,,,,,
,,/life-proposal/area-txg-port_traffic_20240120/,建案熱區巡禮：台中港市鎮重劃區 – 海線城市清水梧棲交通篇,2024-01-19,在地生活,區域環境,生活圈,台中市,梧棲區,清水區,重劃區,交通機能,,,,,,,
,,/life-proposal/area_tnn_haidian_function_20240126/,建案熱區巡禮：台南溪東重劃區生活圈,2024-01-26,在地生活,區域環境,生活圈,生活機能,安南區,台南市,重劃區,,,,,,,,
,,/life-proposal/expert_zhu_property_multi-house-tax-2_20240101/,[影音] 一次看懂囤房稅2.0! 囤房稅修法重點，你受到影響了嗎?,2024-01-01,專家觀點,市場與政策,政策法規,朱智豪,稅賦,囤房稅,,,,,,,,,
,,/life-proposal/expert_liu_commercial_2023review_20240101,劉學龍觀點：2023年商用不動產市場回顧與展望,2024-01-03,專家觀點,商用不動產,市場與發展,劉學龍,商廠辦,商用不動產,經濟成長率,,,,,,,,
,,/life-proposal/expert_macromicro_mec_2024risk_20240126/,財經M平方觀點︱2024 關鍵三大風險：流動性、通膨、台灣出口,2024-01-29,專家觀點,市場與政策,國際市場,財經M平方,總經趨勢,通膨,聯準會,,,,,,,,
,,/life-proposal/expert_peizhen_2023review_20240103/,劉佩真觀點：2023年國內房市先蹲後跳、2024年期盼漸入佳境,2024-01-03,專家觀點,市場與政策,房市趨勢,劉佩真,房地產市場,不動產,,,,,,,,,
,,/life-proposal/expert_li_afterelection_20240118/,李同榮觀點：2024大選後房市發展趨勢之關鍵報告,2024-01-17,專家觀點,市場與政策,房市趨勢,李同榮,房產趨勢,2024房市趨勢,,,,,,,,,
,,/life-proposal/expert_zhu_buyhouse_joint_20240117/,專家觀點地政篇：合資買房如何保障自身權益？,2024-01-17,專家觀點,不動產交易,產權,朱智豪,借名登記,預告登記,地政事務,,,,,,,,
,,/life-proposal/space_furnish_kitchen_20240102/,工料雙漲下的省錢裝潢 | 新屋廚房三大必修省錢術,2024-01-02,空間美學,居住與維護,裝潢設計,微改裝,廚房,室內設計,空間利用,,,,,,,,
,,/life-proposal/space_style_reading_20240116/,為生活解悶 | 居家布置術-創造閱讀角,2024-01-16,空間美學,居住與維護,裝潢設計,室內設計,,,,,,,,,,,
,,/life-proposal/area_txg_xitun_eight_20240207/,建案熱區巡禮：台中西屯區單元八比鄰水湳經貿園區，組成中央公園特區後發展可望更勝七期,2024-02-10,在地生活,區域環境,區域發展,生活機能,西屯區,單元八,遠雄琉蘊,遠雄藝舍,台中市,重劃區,,,,,
,,/life-proposal/expert_macromicro_housing_market_20240222/,財經M平方觀點：台灣房市價量回升，房市牛市延續兩大重點解析,2024-02-22,專家觀點,市場與政策,房市趨勢,財經M平方,買賣移轉棟數,政策,稅賦,房地產市場,六都交易量,區域成交量,,,,,
,,/life-proposal/expert_peizhen_tech-office_20240206/,劉佩真觀點：科技業對於辦公大樓租賃或購置的需求趨勢,2024-02-05,專家觀點,商用不動產,市場與發展,劉佩真,商廠辦,辦公室租賃市場,商辦,ESG目標,ESG,減碳,,,,,
,,/life-proposal/expert_zhu_property_identity_vedio_20240229/,[影音] 你的買賣安全嗎？房屋產權必懂的謄本識讀、權狀跟身分查驗,2024-02-29,專家觀點,不動產交易,產權,朱智豪,產權登記,地政事務,,,,,,,,,
,,/life-proposal/expert_zhu_tax_gifttax_vedio_20240206/,[影音] 避免誤入稅務陷阱：贈與稅善用免稅額,2024-02-06,專家觀點,稅務與繼承,遺產與贈與,朱智豪,稅賦,節稅,贈與稅,,,,,,,,
,,/life-proposal/space_style_peach_20240206/,為生活解悶 | 2024年度代表色：用柔和蜜桃妝點居家,2024-02-06,空間美學,居住與維護,裝潢設計,室內設計,配色,空間色彩,,,,,,,,,
,,/life-proposal/area-hotspot-tnn-dawan_park_20240229/,建案熱區巡禮：台南永康大灣重劃區 – 綠地休憩篇,2024-02-29,在地生活,區域環境,生活圈,永康區,遠雄綠禾,遠雄東御苑,遠雄藏萃,大灣重劃區,台南市,重劃區,公園綠地,,,,
,,/life-proposal/area-hotspot-tnn-dawan_school_20240303/,建案熱區巡禮：台南永康大灣重劃區 – 學校篇,2024-03-03,在地生活,區域環境,生活圈,永康區,遠雄綠禾,遠雄東御苑,遠雄藏萃,大灣重劃區,台南市,重劃區,明星學區,,,,
,,/life-proposal/area-hotspot-tnn-dawan_traffic_20240313/,建案熱區巡禮：台南永康大灣重劃區 – 交通篇,2024-03-13,在地生活,區域環境,生活圈,永康區,大灣重劃區,台南市,重劃區,交通機能,,,,,,,
,,/life-proposal/area_tnn_yongkang_yanxing_school_20240323/,建案熱區巡禮：台南永康區鹽行國中重劃區 – 學區篇,2024-03-23,在地生活,區域環境,生活圈,台南市,重劃區,明星學區,鹽行區,,,,,,,,
,,/life-proposal/area_tnn_yongkang_yanxing_traffic_20240324/,建案熱區巡禮：台南永康區鹽行國中重劃區 – 交通篇,2024-03-24,在地生活,區域環境,生活圈,台南市,重劃區,交通機能,永康區,,,,,,,,
,,/life-proposal/expert_macromicro_mec_manufacturing_20240304/,財經M平方觀點：製造業回溫下驅動台灣經濟的三大關鍵,2024-03-04,專家觀點,市場與政策,國際市場,財經M平方,總經趨勢,製造業,PMI,,,,,,,,
,,/life-proposal/expert_zhu_buyhouse_abroad1_20240303/,專家觀點地政篇：人在國外想買房，簽約、貸款與登記要注意什麼？(上),2024-03-03,專家觀點,不動產交易,簽約,朱智豪,買屋流程,簽約,購屋重點,海外買房,,,,,,,
,,/life-proposal/expert_zhu_buyhouse_abroad2_20240320/,專家觀點地政篇：人在國外想買房，簽約、貸款與登記要注意什麼？(下),2024-03-20,專家觀點,不動產交易,簽約,朱智豪,買屋流程,簽約,海外買房,,,,,,,,
,,/life-proposal/expert_zhu_tax_inheritance_vedio_20240327/,專家觀點地政篇：降低遺產稅怎麼做？遺產稅節稅規劃攻略,2024-03-27,專家觀點,稅務與繼承,遺產與贈與,朱智豪,稅賦,節稅,遺產稅,,,,,,,,
,,/life-proposal/space_design_entrance_20240314/,熱門玄關設計實用Tips，魔鬼藏在細節裡,2024-03-14,空間美學,居住與維護,裝潢設計,室內設計,玄關設計,,,,,,,,,,
,,/life-proposal/space_style_holiday_20240306/,為生活解悶 | 掌握度假宅室內元素，在家就像度假,2024-03-06,空間美學,居住與維護,裝潢設計,室內設計,,,,,,,,,,,
,,/life-proposal/area-txg-shuinan_park_20240419/,建案熱區巡禮：台中西屯水湳經貿園區 – 綠地休憩篇,2024-04-19,在地生活,區域環境,生活圈,遠雄藝舍,水湳經貿園區,台中市,重劃區,公園綠地,西屯區,遠雄琉蘊,,,,,
,,/life-proposal/area_s_txg_beitun_depot_20240410/,建案熱區巡禮：台中北屯機廠重劃區，擁強大交通機能區位,2024-04-10,在地生活,區域環境,區域發展,台中市,北屯區,崇德商圈,遠雄琉蘊,遠雄藝舍,北屯機捷,北屯機廠重劃區,,,,,
,,/life-proposal/area_txg_xitun_eight_function_20240407/,建案熱區巡禮：台中西屯區單元八生活圈，水湳經貿園區門戶,2024-04-08,在地生活,區域環境,生活圈,台中市,重劃區,生活機能,北屯區,西屯區,單元八,,,,,,
,,/life-proposal/expert_liu_commercial_economic_20240402,劉學龍觀點：經濟新格局下的台灣商用不動產機會,2024-04-06,專家觀點,商用不動產,市場與發展,劉學龍,經濟成長率,減碳,商用不動產,財經M平方,,,,,,,
,,/life-proposal/expert_macromicro_mec_energy_20240408/,財經M平方觀點：驅動金屬需求的新成長動能 – 能源轉型,2024-04-08,專家觀點,市場與政策,國際市場,財經M平方,中國房市,製造業,中國經濟,,,,,,,,
,,/life-proposal/expert_li_challenge_20240411/,李同榮觀點：房市多空拉鋸，前瞻建築業未來面臨的三大挑戰,2024-04-11,專家觀點,市場與政策,房市趨勢,李同榮,房地產市場,建商評價,制震建築,不動產,,,,,,,
,,/life-proposal/expert_peizhen_2024q1review_20240418/,劉佩真觀點：2024年第一季房市觀測-住宅及商用不動產市場均出現回暖情勢,2024-04-19,專家觀點,市場與政策,房市趨勢,劉佩真,房地產市場,商用不動產,,,,,,,,,
,,/life-proposal/expert_peizhen_manufacturing_20240422/,劉佩真觀點：製造業景氣回春挾其自用買盤  將助攻今年工業地產,2024-04-23,專家觀點,市場與政策,房市趨勢,劉佩真,亞灣區,商廠辦,高雄市,廠辦,半導體,工業地產,,,,,
,,/life-proposal/expert_zhu_buyhouse_contract1_20240430/,[影音] 預售屋購買注意事項大解析 – 應記載事項與不得記載事項,2024-04-30,專家觀點,不動產交易,簽約,朱智豪,買屋流程,預售屋,,,,,,,,,
,,/life-proposal/expert_zhu_property_divorce_20240420/,專家觀點地政篇：離婚房產分配怎麼做？搞懂剩餘財產分配,2024-04-24,專家觀點,不動產交易,產權,朱智豪,遺產稅,剩餘財產分配,,,,,,,,,
,,/life-proposal/space_design_smallhouse1_20240411/,小宅攻略∣新婚小家庭如何打造高效空間,2024-04-11,空間美學,居住與維護,裝潢設計,室內設計,,,,,,,,,,,
,,https://www.farglory-realty.com.tw/life-proposal/area-txg-shuinan_school_20240501/,建案熱區巡禮：台中西屯水湳經貿園區 - 學區篇,2024-05-01,在地生活,區域環境,生活圈,遠雄綠美,遠雄星呈,水湳經貿園區,台中市,重劃區,明星學區,北屯區,西屯區,遠雄琉蘊,遠雄藝舍,,
,,https://www.farglory-realty.com.tw/life-proposal/area-s-khh-central_20240502/,建案熱區巡禮：第二個美術館特區-高雄三民中都重劃區,2024-05-02,在地生活,區域環境,區域發展,遠雄琢蘊,高雄市,重劃區,三民區,遠雄峰蘊,中都重劃區,,,,,,
,,https://www.farglory-realty.com.tw/life-proposal/area-txg-shuinan_traffic_20240508/,建案熱區巡禮：台中西屯水湳經貿園區 - 交通篇,2024-05-08,在地生活,區域環境,生活圈,遠雄星呈,水湳經貿園區,台中市,重劃區,交通機能,西屯區,遠雄琉蘊,遠雄藝舍,遠雄綠美,,,
,,https://www.farglory-realty.com.tw/life-proposal/area_txg_beitun_depot_function_20240513/,建案熱區巡禮：台中北屯機廠重劃區生活圈,2024-05-13,在地生活,區域環境,生活圈,台中市,重劃區,生活機能,北屯區,崇德商圈,北屯機廠重劃區,,,,,,
,,https://www.farglory-realty.com.tw/life-proposal/area_txg_beitun_depot_school_20240522/,建案熱區巡禮：台中北屯機廠重劃區-學區篇,2024-05-22,在地生活,區域環境,生活圈,北屯區,遠雄琉蘊,遠雄藝舍,遠雄綠美,遠雄星呈,台中市,明星學區,,,,,
,,https://www.farglory-realty.com.tw/life-proposal/area_txg_beitun_depot_park_20240529/,建案熱區巡禮：台中北屯機廠重劃區 - 綠地休憩篇,2024-05-29,在地生活,區域環境,生活圈,台中市,重劃區,公園綠地,北屯區,遠雄琉蘊,遠雄藝舍,遠雄綠美,遠雄星呈,,,,
,,https://www.farglory-realty.com.tw/life-proposal/area_txg_beitun_depot_traffic_20240606/,建案熱區巡禮：台中北屯機廠重劃區 - 交通篇,2024-06-06,在地生活,區域環境,生活圈,台中市,重劃區,交通機能,北屯區,北屯機捷,北屯機廠重劃區,,,,,,
,,https://www.farglory-realty.com.tw/life-proposal/area-tpe-beitou_bstp_function_202406012/,建案熱區巡禮：北投士林科技園區生活圈,2024-06-12,在地生活,區域環境,生活圈,北士科,台北市,重劃區,生活機能,士林區,北投區,北投士林科技園區,,,,,
,,https://www.farglory-realty.com.tw/life-proposal/area-tpe-beitou_bstp_park_20240617/,建案熱區巡禮：北投士林科技園區 - 綠地休憩篇,2024-06-17,在地生活,區域環境,生活圈,台北市,公園綠地,士林區,北投區,北投士林科技園區,北士科,,,,,,
,,https://www.farglory-realty.com.tw/life-proposal/area-tpe-beitou_bstp_school_20240713/,建案熱區巡禮：北投士林科技園區 - 學區篇,2024-07-05,在地生活,區域環境,生活圈,台北市,明星學區,士林區,北投區,北投士林科技園區,北士科,,,,,,
,,https://www.farglory-realty.com.tw/life-proposal/area-tpe-beitou_bstp_traffic_20240705/,建案熱區巡禮：北投士林科技園區 - 交通篇,2024-07-05,在地生活,區域環境,生活圈,台北市,交通機能,士林區,北投區,北投士林科技園區,北士科,,,,,,
,,https://www.farglory-realty.com.tw/life-proposal/area-l-ntpc_banqiao_20240717/,建案熱區巡禮：板橋為交通便捷、生活機能佳的新北都心,2024-07-18,在地生活,區域環境,區域發展,人口密集,未來發展,江翠北側重劃區,新板特區,新北市,交通機能,板橋區,文化娛樂,生活購物,交通便捷,,
,,https://www.farglory-realty.com.tw/life-proposal/area-tph_banqiao_park_20240820/,建案熱區巡禮：新北板橋府中與南雅地區 - 綠地休憩篇,2024-08-20,在地生活,區域環境,生活圈,公園綠地,板橋區,江翠北側重劃區,新板特區,南雅地區,都更重建,,,,,,
,,https://www.farglory-realty.com.tw/life-proposal/area-s-tph_banqiao_nanya_20240820/,建案熱區巡禮：新北板橋府中與南雅地區,2024-08-20,在地生活,區域環境,區域發展,新板特區,生活機能,交通機能,明星學區,公園綠地,板橋區,江翠北側重劃區,,,,,
,,https://www.farglory-realty.com.tw/life-proposal/area-tph_banqiao_school_20240902/,建案熱區巡禮：新北板橋府中與南雅地區 - 學區篇,2024-09-02,在地生活,區域環境,生活圈,明星學區,板橋區,江翠北側重劃區,新板特區,南雅地區,都更重建,,,,,,
,,https://www.farglory-realty.com.tw/life-proposal/area-tph_banqiao_traffic_20240905/,建案熱區巡禮：新北板橋府中與南雅地區 - 交通篇,2024-09-05,在地生活,區域環境,生活圈,南雅地區,交通機能,板橋區,交通便捷,江翠北側重劃區,新板特區,,,,,,
,,https://www.farglory-realty.com.tw/life-proposal/area_txg_beitun_14th_park_20240909/,建案熱區巡禮：台中北屯區14期重劃區 - 綠地休憩篇,2024-09-10,在地生活,區域環境,生活圈,台中市,重劃區,公園綠地,北屯區,十四期,,,,,,,
,,https://www.farglory-realty.com.tw/life-proposal/area_txg_beitun_14th_school_20240917/,建案熱區巡禮：台中北屯區14期重劃區 - 學區篇,2024-09-18,在地生活,區域環境,生活圈,台中市,重劃區,明星學區,北屯區,十四期,,,,,,,
,,https://www.farglory-realty.com.tw/life-proposal/area_txg_beitun_14th_traffic_20240925/,建案熱區巡禮：台中北屯區14期重劃區 - 交通篇,2024-09-21,在地生活,區域環境,生活圈,台中市,重劃區,生活機能,西屯區,七期,,,,,,,
,,https://www.farglory-realty.com.tw/life-proposal/area-txg-7th_traffic_20250103/,建案熱區巡禮：台中西屯區七期重劃區 - 交通篇,2025-01-03,在地生活,區域環境,生活圈,台中市,重劃區,交通機能,西屯區,七期,,,,,,,
,,https://www.farglory-realty.com.tw/life-proposal/area-l-hsinchu-east20240110/,建案熱區巡禮：新竹市東區 - 以科技驅動的繁榮未來,2025-01-10,在地生活,區域環境,區域發展,新竹市,重劃區,交通機能,未來發展,新竹市東區,,,,,,,
,,https://www.farglory-realty.com.tw/life-proposal/area-l-kaohsiung-nanzi_20250121/,建案熱區巡禮：高雄楠梓區 - 從工業重鎮到經濟新引擎的崛起,2025-01-21,在地生活,區域環境,區域發展,重大建設,產業進駐,高雄市,交通機能,未來發展,楠梓區,,,,,,
,,https://www.farglory-realty.com.tw/life-proposal/area-kaohsiung-nanzi_nuk_function_20250211/,建案熱區巡禮：高雄楠梓區高大特區生活圈,2025-02-11,在地生活,區域環境,生活圈,高雄市,未來發展,楠梓區,重大建設,高大特區,,,,,,,
